evento,numero di run,numero di evento,giorno,mese,anno,ora,minuti,secondi,miliardesimi di secondo,pT 0,eta 0,phi 0,pT 1,eta 1,phi 1,pT 2,eta 2,phi 2,pT nu,phi nu,NN,prob,differenza numero di run
1115,349944,2421996316,10,5,2018,4,54,39,824390485,117.047,-0.601099,0.657471,48.6683,-0.755175,-1.86118,91.6722,-0.144709,-2.36194,33.5881,-2.94387,0.00635999,0.00635999,0.0
1116,349944,2651838947,10,5,2018,6,1,21,539000445,59.4897,0.251316,-2.75284,29.2668,-0.482143,2.92593,107.654,-1.33,0.503106,31.7985,-1.62717,0.339587,0.339587,0.0
1117,349944,2659925390,10,5,2018,6,3,46,412687260,52.9814,-0.781361,-1.67955,53.5222,-1.99108,2.17974,47.0408,-1.77317,1.10187,46.7132,0.105199,0.042554,0.042554,0.0
748,349977,445565780,10,5,2018,15,43,7,717394730,18.1404,-2.08074,-2.93843,79.1887,-2.36423,-2.62021,27.0875,-1.34028,-0.399211,39.9158,0.848849,0.301727,0.301727,33.0
991,350013,899192161,11,5,2018,0,0,8,272391215,63.5059,1.24028,-2.56047,28.5343,1.2147,-2.20821,115.218,1.83456,0.694817,37.0468,2.19246,0.260763,0.260763,36.0
992,350013,2129381615,11,5,2018,5,21,44,499582225,63.5648,1.19782,-3.07908,150.177,1.4122,-2.91018,240.881,1.06157,0.13414,44.524,-2.80704,0.633468,0.633468,0.0
993,350013,2313107474,11,5,2018,6,16,28,243878080,22.6183,-0.82573,1.18062,19.7352,-0.734652,2.15443,49.6113,-2.30617,-0.0452172,54.8686,-2.41804,0.26592,0.26592,0.0
994,350013,2935605560,11,5,2018,9,27,29,122204145,28.8747,1.34477,-0.172835,40.9083,1.36212,-0.67413,30.8638,0.706428,1.52162,35.748,-1.85341,0.362249,0.362249,0.0
995,350013,2457752634,11,5,2018,6,59,42,675990295,52.1009,1.99875,-1.78787,20.8111,2.13371,0.952274,74.3885,1.61216,1.43155,40.7092,-1.83183,0.126939,0.126939,0.0
1048,350013,1721099412,11,5,2018,3,24,22,401731780,55.8889,-1.25842,1.49988,23.3397,-1.1264,-2.74976,17.5686,-1.30976,-2.10097,45.5898,-0.867952,0.434928,0.434928,0.0
1049,350013,1788479061,11,5,2018,3,43,27,99057370,33.6761,1.70751,1.04962,134.977,1.12841,0.249831,65.6746,1.24547,-0.0635865,40.4661,2.89298,0.188194,0.188194,0.0
1050,350013,1929170436,11,5,2018,4,25,25,217565020,108.685,-2.37013,2.4759,67.5549,-0.453454,1.27971,108.301,-1.28703,-1.09139,39.3998,-1.25307,2.23866e-06,2.23866e-06,0.0
876,350067,482654947,11,5,2018,19,54,5,177092315,96.5283,-0.315212,0.344917,76.932,-0.1488,0.307624,232.764,-0.175732,2.65815,61.2981,-2.79454,0.26436,0.26436,54.0
877,350067,617373014,11,5,2018,20,25,8,39449930,21.1237,-1.59116,1.13158,29.5666,-1.19627,0.81366,64.7157,2.31755,-1.16502,41.0261,2.55398,0.0267276,0.0267276,0.0
878,350067,1048697340,11,5,2018,22,11,55,318247075,15.0016,-1.7633,0.677878,30.0598,-1.72834,2.33342,22.463,-1.82917,2.63694,31.5167,1.43023,0.127521,0.127521,0.0
879,350067,1442328766,12,5,2018,0,1,58,444448485,35.1611,0.554431,1.09429,35.4266,0.202622,1.38927,25.8818,0.401656,1.81688,174.394,3.00348,0.449046,0.449046,0.0
1118,350121,318755480,12,5,2018,5,17,57,822760880,168.962,2.08652,0.372855,92.4518,1.2428,0.735883,64.8311,1.38336,-1.62818,39.6604,-2.79187,0.00196942,0.00196942,54.0
1119,350121,609577489,12,5,2018,6,28,27,76755220,25.0546,-0.417377,-1.45877,43.8278,-0.533538,-1.09883,54.502,0.725823,1.17892,31.2498,-0.192799,0.106557,0.106557,0.0
1120,350121,1905816217,12,5,2018,12,7,56,740653440,29.5749,-1.78374,-1.94393,20.0355,0.0115326,-1.28106,19.709,-1.30039,2.46653,39.3803,1.213,0.334048,0.334048,0.0
1121,350121,1757414260,12,5,2018,11,25,14,869685995,39.6348,-0.954926,-0.689761,42.9822,-1.81199,0.892003,21.8559,-1.06184,1.16604,52.2751,-1.58982,0.291553,0.291553,0.0
1122,350144,338274526,12,5,2018,21,50,8,179786980,137.868,2.17432,1.69719,32.3917,1.66602,-0.923539,64.6471,-0.802326,-2.17455,112.461,-1.41782,9.36199e-06,9.36199e-06,23.0
1123,350144,768133307,12,5,2018,23,29,21,625595545,77.4728,2.10889,-1.308,99.2397,1.91939,-1.69801,70.1268,1.62468,-0.903395,52.7507,-1.26351,0.256833,0.256833,0.0
1124,350144,1803022047,13,5,2018,4,0,13,573745015,51.903,-1.02822,-0.555467,39.7532,-1.17351,0.420824,71.1329,-1.5872,2.6163,46.9738,-2.37244,0.362648,0.362648,0.0
1125,350144,2077088112,13,5,2018,5,18,50,731529345,91.0569,0.238266,0.84146,16.897,2.2595,2.99448,92.1254,2.24859,-1.61546,51.7161,2.89294,0.0016601,0.0016601,0.0
1126,350144,1482865870,13,5,2018,2,29,16,513257695,31.8507,1.95997,2.45689,43.8764,1.07617,-2.44861,30.415,2.00447,-0.235276,35.2657,0.41221,0.169006,0.169006,0.0
818,350160,904290855,13,5,2018,15,35,46,916156470,24.8914,0.556442,2.88452,27.606,0.167974,-2.34559,21.7744,1.05831,-0.83547,41.2972,0.819491,0.290502,0.290502,16.0
819,350160,1463278488,13,5,2018,17,47,10,299984045,37.6544,-0.762664,-1.89081,25.6684,-1.25288,2.23378,38.8994,-0.722735,2.11589,91.6209,1.0242,0.232233,0.232233,0.0
820,350160,888959967,13,5,2018,15,32,15,388872545,26.8951,1.64142,2.80073,34.8248,0.639958,0.376899,30.4004,-1.14077,1.72182,52.9581,-1.71772,0.0611198,0.0611198,0.0
821,350160,2257598335,13,5,2018,21,25,42,341585530,29.806,-0.453607,2.78226,20.7021,0.289092,-0.758662,83.8586,0.80213,-0.213967,92.1842,-2.23365,0.198131,0.198131,0.0
822,350160,2374954152,13,5,2018,22,0,14,300977115,41.7168,-1.2889,-0.53331,63.8799,-0.601493,0.609779,24.8365,1.51573,2.97044,32.909,-2.44304,0.153649,0.153649,0.0
823,350160,1754402707,13,5,2018,19,2,30,585765845,47.7482,1.63579,0.283178,15.9381,1.65301,-0.227213,61.7141,1.69376,-2.71227,41.5262,1.21876,0.172784,0.172784,0.0
1127,350184,1023978471,14,5,2018,8,39,3,493637470,76.0434,-0.538809,2.95447,151.96,-0.610574,-3.10452,180.6,1.75417,0.0495318,37.9428,0.40967,0.16025,0.16025,24.0
1128,350184,2083290616,14,5,2018,13,16,55,754684485,40.6297,-1.42309,0.682898,22.313,-1.69996,1.87513,22.0449,-0.518515,-2.56865,34.8399,-1.60532,0.355375,0.355375,0.0
787,350361,1195690541,16,5,2018,9,19,16,873982555,81.5476,1.25102,2.25878,19.5159,0.388654,1.28091,94.6594,-0.827373,-0.380895,76.7578,-2.89145,0.151701,0.151701,177.0
880,350440,1263541865,17,5,2018,1,39,52,988244885,186.021,0.952464,-1.92453,109.529,0.956582,-1.8007,261.876,0.829472,1.34339,39.3001,0.684143,0.663237,0.663237,79.0
881,350440,2150308965,17,5,2018,6,18,7,848227270,18.8502,1.66741,2.84424,32.0525,1.22957,2.45501,75.4791,0.649471,-0.231619,33.0009,-2.85556,0.158273,0.158273,0.0
824,350479,1037261869,17,5,2018,14,0,16,55660680,23.3572,-0.757455,-2.53295,26.9717,0.00936875,1.77377,50.3854,2.06838,-1.11903,36.0526,1.55373,0.049295,0.049295,39.0
825,350479,1340071417,17,5,2018,15,26,16,667172320,49.7596,-0.281337,-1.46861,17.1242,-0.823536,0.586069,87.8506,0.723369,1.37246,89.0981,-1.72265,0.2115,0.2115,0.0
826,350479,2046852487,17,5,2018,19,1,6,439755240,97.5929,0.221136,-1.24257,41.3579,0.413784,-1.59652,32.017,2.19683,2.78314,81.7047,0.15796,0.18015,0.18015,0.0
827,350479,709075337,17,5,2018,12,30,0,605116955,44.8045,1.99671,0.720246,37.9194,0.558635,0.684569,119.442,-1.15605,-2.88111,30.9014,-2.31778,0.0371658,0.0371658,0.0
1024,350531,694895608,18,5,2018,4,12,39,407260905,35.2782,0.92842,-0.471516,18.0582,1.544,1.51995,31.2578,0.517174,2.1296,39.5373,-2.1367,0.292872,0.292872,52.0
1025,350531,695784583,18,5,2018,4,12,52,62218520,58.3566,0.739257,1.03256,73.1419,0.426671,-3.0674,114.158,0.725079,-1.5056,78.6151,0.632486,0.148103,0.148103,0.0
1026,350531,1331242421,18,5,2018,6,57,49,142619230,136.984,-1.75519,1.23279,103.389,-1.01723,-0.303149,132.869,-1.21242,-2.75066,63.499,-2.06186,3.87713e-06,3.87713e-06,0.0
1027,350531,1680482309,18,5,2018,8,36,24,949810945,46.521,-0.479758,-2.98909,100.724,-1.95492,2.51772,454.108,-0.369282,-0.579531,54.459,0.111277,0.000514967,0.000514967,0.0
1028,350531,1747267093,18,5,2018,8,55,26,925925755,68.2103,0.823144,-1.23439,201.187,1.2327,-1.35366,177.791,0.435227,-1.54207,61.1844,-0.493991,0.117928,0.117928,0.0
1029,350682,299964847,19,5,2018,4,52,51,793057560,36.9459,-0.531692,1.58485,39.5012,0.24314,-3.08666,102.615,0.667596,-1.32933,63.4954,1.48257,0.161562,0.161562,151.0
1030,350682,542598458,19,5,2018,5,50,48,810588850,78.9065,-1.30677,3.07145,128.375,-0.336374,0.147991,31.6385,1.74844,-1.04599,52.981,2.98348,9.30192e-07,9.30192e-07,0.0
1031,350682,972597942,19,5,2018,7,42,59,459891380,142.89,2.15522,2.99892,52.2743,1.87923,-1.4144,88.7527,0.550825,0.19139,50.6332,-0.0937014,0.000293041,0.000293041,0.0
1032,350682,1275557871,19,5,2018,9,9,54,239809825,32.7048,-1.00092,1.33738,105.979,-0.771936,2.15315,20.4199,-2.10074,-0.143822,116.317,-0.859773,0.947136,0.947136,0.0
1033,350682,1586430964,19,5,2018,10,40,59,90580145,97.9897,0.418144,-0.676457,27.3232,-1.53576,1.01929,48.628,1.88699,1.61567,88.3389,2.88227,1.37085e-05,1.37085e-05,0.0
1034,350682,1915392765,19,5,2018,12,20,6,279149550,242.055,-1.10752,0.364966,65.5435,-1.83203,-0.44049,48.7668,-0.0856122,-2.45926,44.9538,-1.15143,0.00025855,0.00025855,0.0
922,350751,2174058740,20,5,2018,11,58,4,761643000,191.126,1.4796,1.77962,90.198,1.17333,-2.07886,171.823,0.74634,-1.03135,31.7816,1.55609,2.52043e-06,2.52043e-06,69.0
908,350803,2395359092,21,5,2018,6,51,58,514618645,74.126,-0.409343,-0.540527,21.7367,-1.30575,0.676993,82.2524,-0.716817,-2.84402,35.2413,-0.0135577,0.297936,0.297936,52.0
909,350803,824307889,20,5,2018,23,30,15,83562060,25.4897,-1.9632,1.41886,35.141,-1.30233,-2.58026,17.8798,1.3228,-1.94923,41.8877,2.1353,0.0866046,0.0866046,0.0
910,350803,1300821559,21,5,2018,1,26,30,49341165,139.478,-2.43336,-2.46432,90.1967,-1.81572,1.98913,193.089,-2.41572,0.487184,65.7276,-0.323592,7.47052e-05,7.47052e-05,0.0
911,350803,537671311,20,5,2018,22,27,29,986622390,18.6738,0.168149,-2.0284,78.9625,-2.27904,-0.00594467,40.2352,-0.90311,1.23494,46.8052,2.81639,0.0736717,0.0736717,0.0
1222,350803,1931550366,21,5,2018,4,21,14,482972050,39.6524,0.127668,-0.827375,80.2352,-1.81021,0.369307,26.9686,0.704859,-3.12622,43.4437,2.69403,0.0132809,0.0132809,0.0
1223,350803,1953549433,21,5,2018,4,27,27,361391195,18.8672,0.0953633,1.45846,59.8124,0.436735,0.1714,23.5065,1.7937,-2.61711,35.8712,-2.95685,0.510591,0.510591,0.0
1224,350803,2260194893,21,5,2018,6,13,28,669688205,21.7549,1.17757,2.96794,63.0598,1.97793,-2.93497,29.1529,1.10405,-1.195,30.8623,-2.3627,0.286526,0.286526,0.0
1035,350842,889647596,21,5,2018,15,35,31,262781410,58.567,0.0859231,1.31846,62.6799,2.2595,1.55483,150.089,1.76371,-0.484531,44.7066,-1.92042,1.38821e-05,1.38821e-05,39.0
1036,350842,916090135,21,5,2018,15,41,40,504553620,68.4956,-0.400635,1.74093,148.809,-0.171732,0.423832,70.5711,0.0607365,-1.25922,40.2295,-2.39153,0.00511067,0.00511067,0.0
1037,350842,982175869,21,5,2018,15,57,36,488100865,56.4813,-0.0820915,0.940962,100.808,-0.81933,-0.254354,62.5979,-2.18417,3.0018,313.462,0.0782658,0.0111528,0.0111528,0.0
1038,350842,1194556875,21,5,2018,16,50,11,760840150,109.502,1.30831,1.1471,189.489,1.59099,-0.973623,173.345,-1.55083,0.00275298,319.257,0.323797,1.76417e-12,1.76417e-12,0.0
1039,350842,1437126612,21,5,2018,17,54,42,31952655,69.6143,-1.8827,-0.0646911,43.7439,-1.5465,-1.29943,303.224,-2.05591,2.02381,226.636,-1.39494,0.103684,0.103684,0.0
798,350848,3344704704,22,5,2018,13,55,14,476663285,86.6338,0.4698,1.51089,26.9279,1.60407,1.87114,60.0427,0.276635,-0.740823,163.791,-1.15888,0.093357,0.093357,6.0
799,350848,2142964612,22,5,2018,7,49,28,616816580,58.2432,-1.6326,-1.60996,23.1965,-1.36042,-1.00103,28.5799,0.993231,1.59248,52.1582,1.72777,0.283218,0.283218,0.0
800,350848,2768047389,22,5,2018,10,48,30,880173555,21.7461,0.93737,-2.74098,26.9501,0.85153,-1.97745,49.748,2.18698,2.94468,64.0232,0.553964,0.32282,0.32282,0.0
1231,350848,2391317922,22,5,2018,8,59,17,320952430,66.0847,0.932269,-1.60298,25.8954,1.29874,-1.73832,86.0868,1.55688,2.40025,61.9579,1.26776,0.345266,0.345266,0.0
1232,350848,2428048287,22,5,2018,9,10,4,895932155,67.904,0.255067,0.802342,57.8844,0.528165,0.705339,98.7651,0.713303,-1.84724,60.4342,3.10131,0.795058,0.795058,0.0
943,350880,645687960,22,5,2018,20,17,23,62795095,55.0413,1.59773,0.297534,20.2446,1.99379,0.40209,17.0364,0.640355,1.40196,81.3944,-2.70826,0.502746,0.502746,32.0
944,350880,908598468,22,5,2018,21,20,45,148361300,37.6456,-0.723961,0.769432,49.3765,-0.345027,0.728207,93.2194,-0.626076,-2.04218,31.4754,2.54436,0.509037,0.509037,0.0
945,350880,2528359512,23,5,2018,5,6,34,443482835,23.4754,0.823598,0.500445,34.5061,2.49192,2.02086,144.408,-0.154963,-1.98985,110.909,0.957626,0.0428144,0.0428144,0.0
904,350923,286516855,23,5,2018,8,8,24,652526810,25.4348,0.686585,1.36547,31.3195,1.17161,-1.15811,32.8533,0.351166,-1.49833,41.6438,2.07372,0.238155,0.238155,43.0
905,350923,904103357,23,5,2018,10,29,23,65873240,37.0951,-1.44368,-2.73115,112.787,-1.78659,0.0347845,25.8346,1.37239,-1.64719,75.8463,2.79185,0.000322993,0.000322993,0.0
906,350923,1474932478,23,5,2018,13,0,31,104743760,31.1667,-2.19069,1.13784,82.6655,-0.823479,1.13909,27.5364,-2.44923,-1.66245,86.8143,-2.66922,0.536268,0.536268,0.0
907,350923,1700254275,23,5,2018,14,3,36,801895360,16.7408,-0.771921,-1.67565,19.445,-0.932619,-0.94348,72.8556,0.730962,-0.779987,128.352,-1.93211,0.23862,0.23862,0.0
996,350923,2620410745,23,5,2018,18,36,30,496960785,22.5933,0.259487,-0.449503,32.7099,1.64632,-0.0265075,68.3565,1.35354,1.65757,39.604,-0.719177,0.265986,0.265986,0.0
801,351062,1097833460,25,5,2018,2,11,10,168039480,72.6135,-0.228385,1.10884,26.2413,0.0996511,1.13037,41.6283,0.973571,-1.41746,33.6398,-2.19104,0.375163,0.375163,139.0
802,351062,1794685075,25,5,2018,4,55,50,373296805,116.697,0.376297,-2.54067,20.457,0.54341,-1.58537,212.579,1.42875,0.398523,111.763,-2.98703,0.170354,0.170354,0.0
803,351062,1188770075,25,5,2018,2,30,49,107556570,36.0073,-2.26057,-0.411409,97.2884,-1.74278,0.266776,132.17,-0.854821,-2.68278,32.8301,2.38174,0.39898,0.39898,0.0
788,351223,2157604212,26,5,2018,21,5,45,136242845,88.6253,0.550974,-1.11064,41.6113,-2.11743,-0.411265,177.294,0.694408,2.09485,30.0312,2.37101,3.6751e-08,3.6751e-08,161.0
789,351223,2212395590,26,5,2018,21,21,41,702419305,20.8703,0.632667,1.06125,33.8188,2.28124,2.13003,21.6604,-0.423112,-1.25088,56.7395,-1.61864,0.0600759,0.0600759,0.0
790,351223,2023573665,26,5,2018,20,27,34,25673210,35.6858,-0.0797767,2.85044,29.169,0.159238,1.70992,42.9923,-1.02156,-2.2594,65.1401,-0.144181,0.573858,0.573858,0.0
828,351296,514660074,27,5,2018,22,34,27,127293305,111.671,-1.06925,3.04501,43.8407,-1.27031,2.87498,118.181,1.17837,-0.448383,38.3053,-0.363753,0.107357,0.107357,73.0
1070,351364,346861995,29,5,2018,2,22,16,884735755,125.787,1.00932,-1.15473,121.283,2.43642,-2.10951,57.2233,1.93218,-3.09427,122.083,2.91875,0.00167744,0.00167744,68.0
1071,351364,1653183991,29,5,2018,8,16,11,149643080,85.7622,0.0855014,-2.26284,36.4293,-1.07995,2.32923,34.1928,2.25093,-0.609587,96.9021,0.904702,0.000553299,0.000553299,0.0
1072,351364,1874884536,29,5,2018,9,20,44,314847600,59.1563,-0.974218,2.53476,17.0956,-1.89945,-2.97422,75.0676,-2.26554,-0.877285,35.6437,0.818626,0.309598,0.309598,0.0
1073,351364,2103606711,29,5,2018,10,29,37,133427140,82.5533,-0.386227,1.62384,64.8308,0.0226722,-2.58593,60.2491,-2.08993,-1.09376,36.6658,0.546668,0.00010673,0.00010673,0.0
1074,351364,2458084363,29,5,2018,12,24,48,71050265,29.7248,-0.928237,2.41862,46.6091,1.23237,2.33144,16.9212,0.994298,-1.31847,35.2558,0.224805,0.0334871,0.0334871,0.0
914,351455,2048023267,30,5,2018,19,14,47,514077870,34.3012,-0.923212,-2.07608,32.8747,-0.827497,2.45046,41.4622,1.75388,0.336395,41.3994,2.63838,0.0472701,0.0472701,91.0
1076,351550,1531142811,31,5,2018,5,49,30,67678620,49.6104,-1.15206,2.68528,56.2619,-0.649392,2.63411,60.7228,1.8827,-1.04549,120.342,-0.551326,0.0621371,0.0621371,95.0
1077,351550,1807702957,31,5,2018,7,2,55,104910155,42.3302,1.63284,-3.11039,41.1224,1.90058,2.67178,21.4311,2.39969,-0.262941,34.9807,-0.875237,0.333941,0.333941,0.0
942,351628,283257906,31,5,2018,19,48,9,331217305,32.0721,1.32987,-0.776202,60.2785,1.32458,-0.368802,17.6749,-0.6512,-1.9992,59.8099,2.90147,0.260372,0.260372,78.0
1129,351636,1957226368,1,6,2018,6,43,19,703764755,21.1991,-1.06599,-1.22397,32.7746,0.188075,0.884785,23.0684,0.712269,0.564017,31.9196,-2.95254,0.286353,0.286353,8.0
1130,351636,2244410004,1,6,2018,7,56,23,96713730,44.4406,-0.412843,0.271865,33.2831,0.607241,0.609283,52.3619,-0.156192,2.63495,85.219,-2.16253,0.607586,0.607586,0.0
1131,351636,2553480091,1,6,2018,9,20,19,100361305,44.4688,2.38095,1.99116,16.6546,1.32519,-0.941378,18.7451,1.5964,-1.24485,33.1166,-0.508023,0.226309,0.226309,0.0
1132,351636,2653776743,1,6,2018,9,50,7,510141495,40.251,1.61991,-1.16996,23.0408,1.87825,-1.92991,57.7376,-1.90334,1.98371,40.8776,1.57329,0.0276366,0.0276366,0.0
1133,351636,2681641960,1,6,2018,9,58,33,526001875,16.3604,0.459575,0.296366,86.0845,-0.763539,1.5325,76.3447,2.47532,-1.39726,55.3366,0.91925,0.0370111,0.0370111,0.0
1134,351636,3466352387,1,6,2018,13,59,32,232641020,50.1389,1.6419,2.58009,52.7107,0.820198,3.13763,22.6307,0.91273,1.56131,64.0304,-0.759248,0.439434,0.439434,0.0
919,351671,2799066994,2,6,2018,9,41,37,271745675,71.7123,0.349636,2.50157,21.6941,0.844946,-2.31016,117.204,-0.400695,-0.275896,74.5188,2.72901,0.249308,0.249308,35.0
920,351671,525292665,1,6,2018,22,33,10,138316560,31.6668,-0.545798,-1.59005,41.466,-0.325739,-0.243749,30.2794,-1.27901,1.79611,47.8668,2.76003,0.399354,0.399354,0.0
923,351671,891873617,2,6,2018,0,0,8,78966745,24.0034,0.034786,0.2901,37.7099,-0.859805,-1.00502,36.4046,-1.29422,-2.48343,55.5258,1.81138,0.433555,0.433555,0.0
924,351671,1911333489,2,6,2018,4,47,29,294737465,31.3597,-2.3327,-2.83195,52.2232,-2.03045,-2.26524,69.7987,-1.70961,-3.11647,48.2828,-2.37566,0.284078,0.284078,0.0
925,351671,2476294167,2,6,2018,7,46,52,228365460,27.4335,-2.31557,1.0704,19.3709,-0.449426,2.0221,25.899,0.0680426,-2.44457,30.2036,-2.38549,0.28089,0.28089,0.0
882,351698,454537280,2,6,2018,13,39,6,252739095,48.1503,1.14137,0.27692,42.5122,2.48956,0.391386,79.6166,0.737832,-2.85619,56.9124,2.55992,0.133813,0.133813,27.0
829,351894,447825140,4,6,2018,5,38,34,906512370,26.4026,-1.7239,1.03297,36.8701,-1.74468,1.93177,30.5065,-1.87301,-1.31146,32.1363,2.24136,0.486002,0.486002,196.0
804,351969,1110255603,5,6,2018,2,40,55,873188050,31.273,1.68548,0.580781,41.7303,1.3385,0.36895,42.6507,-2.49051,-1.86215,64.7392,2.92733,0.0205023,0.0205023,75.0
805,351969,1146837374,5,6,2018,2,50,12,230203565,15.5437,1.25472,2.23342,117.638,1.56819,1.63255,89.8333,1.40529,0.944465,68.6885,-3.02297,0.394446,0.394446,0.0
806,351969,2309015528,5,6,2018,8,29,42,257414390,50.4764,-1.90621,-1.6298,28.0458,-0.806678,-1.58187,51.8985,2.20959,-1.05537,127.619,1.74583,0.0306094,0.0306094,0.0
807,351969,2419546887,5,6,2018,9,3,40,889951295,20.6216,1.91925,2.82312,47.9448,1.22013,-0.00561128,45.2475,-2.41495,-3.0324,32.6623,-0.618578,0.004658,0.004658,0.0
808,351969,2602931980,5,6,2018,10,2,0,851426360,82.2694,-2.30905,0.0316515,23.5546,-1.67959,0.35121,67.8423,-1.45154,-2.32157,50.7583,2.87038,0.509233,0.509233,0.0
809,351969,2781793910,5,6,2018,11,0,40,954643265,16.6151,1.97768,-2.13102,69.4384,1.59975,-1.17363,30.4124,-0.0709242,1.03024,119.664,2.72786,0.28948,0.28948,0.0
810,351969,2991425270,5,6,2018,12,16,13,605529420,101.65,0.239797,-0.486615,19.8349,0.267964,0.00281226,39.9575,-0.635799,2.47702,71.7638,2.80027,0.537532,0.537532,0.0
1068,352056,191026514,5,6,2018,20,18,14,124133790,135.74,-0.482666,-0.46167,46.0186,-0.585031,0.100041,76.1241,-0.641131,2.07514,99.4041,1.23667,0.378838,0.378838,87.0
1069,352056,1482347117,6,6,2018,2,4,10,777613335,79.7139,0.24218,-0.383595,47.2401,-2.19598,0.484049,53.5201,0.871438,2.61348,61.2796,-3.01583,3.62745e-06,3.62745e-06,0.0
926,352274,604174597,8,6,2018,11,0,5,777624680,41.7815,2.49765,-1.03688,76.9075,2.26636,-0.637513,110.44,1.75212,2.24928,35.9361,-0.865923,0.602911,0.602911,218.0
1135,352340,1784970191,9,6,2018,0,50,30,560781350,390.063,1.34285,-0.337183,68.3532,1.04239,-0.478922,132.02,-0.933001,2.45508,363.673,2.80612,0.0371594,0.0371594,66.0
1136,352340,2600351783,9,6,2018,4,12,21,363735700,31.6866,0.520614,-0.15593,18.9908,-0.194834,0.473582,85.8505,0.598548,2.5485,103.828,2.95322,0.335227,0.335227,0.0
977,352394,451983647,9,6,2018,16,17,26,973868730,65.0938,-0.211151,1.59785,73.5014,0.602485,-0.725023,91.9243,1.94348,-2.63291,52.3877,-0.746694,0.00019706,0.00019706,54.0
978,352394,775735960,9,6,2018,17,32,20,573997995,21.4786,-0.103889,-3.03163,54.8862,0.144912,-1.88311,55.4066,2.40093,0.333333,40.9092,1.53953,0.180771,0.180771,0.0
979,352394,933509792,9,6,2018,18,10,25,961798325,28.7243,1.14759,-0.308744,26.377,1.24253,0.15753,45.4633,0.0648081,-1.67135,44.5227,2.7818,0.213837,0.213837,0.0
980,352394,1035885571,9,6,2018,18,33,16,417885040,120.443,0.477437,0.298396,102.938,1.14949,-2.93524,40.0297,1.90474,-2.94431,38.0834,0.610224,0.000603333,0.000603333,0.0
981,352394,1226773924,9,6,2018,19,18,16,932180495,15.9328,-1.3362,-2.0211,34.029,-1.1737,2.50293,38.7901,-0.66935,2.33029,66.2146,-0.438199,0.694651,0.694651,0.0
1040,352436,1459497833,10,6,2018,14,38,7,804000550,16.3906,1.06445,0.642979,19.4519,1.32382,-0.196621,52.5288,0.312267,-2.18011,34.8599,1.59923,0.0604194,0.0604194,42.0
1041,352436,2097323821,10,6,2018,17,45,31,64657040,106.858,-0.800046,1.81114,44.9475,-1.0041,1.99775,87.3132,-0.0454658,2.11897,30.51,1.55533,0.177523,0.177523,0.0
1042,352436,2402820231,10,6,2018,19,24,59,311691795,19.7837,-0.324227,1.58058,17.5566,1.82255,2.46624,40.7356,2.15918,2.07489,75.4504,-1.09037,0.493395,0.493395,0.0
897,352448,1022679356,11,6,2018,2,41,2,63708125,46.9589,-1.12404,-2.79747,38.7617,-0.959141,-2.11644,88.403,0.95587,0.794908,209.098,-2.46574,0.549629,0.549629,12.0
898,352448,1157532040,11,6,2018,3,11,52,240193280,47.0255,-1.05429,1.27522,54.3776,-1.31182,-0.611327,77.3469,-0.874692,-2.21887,101.851,-2.892,0.250312,0.250312,0.0
899,352448,2738215617,11,6,2018,10,19,41,236634680,30.2751,0.480584,-1.34512,69.4935,0.934964,-1.55893,19.6903,-1.23371,0.545798,97.923,2.80601,0.239799,0.239799,0.0
900,352448,2894717719,11,6,2018,11,9,59,402875460,89.83,-0.445333,-1.41035,24.6672,-0.0637788,3.09593,53.1991,-0.043754,0.958621,104.223,1.75257,0.111311,0.111311,0.0
901,352448,2998710166,11,6,2018,11,43,50,194646595,127.585,0.819202,-2.93665,74.2249,1.08628,-2.48767,74.35,0.539328,-0.247526,793.586,-0.365368,0.0249873,0.0249873,0.0
